domain,dataset,model,seed,example_id,source_row,label,k,full_utility,empty_selected_utility,oracle_utility,oracle_headroom,full_primary,oracle_primary,oracle_subset,attention_shapley_spearman,top_attention_harmful,harmful_item_fraction,sign_reversal_fraction,mean_marginal_spread,mean_abs_pair_interaction,max_abs_pair_interaction,mean_abs_loo_shapley_gap,attention,loo,shapley
stpp,earthquake,DeepSTPP,7,2,7999,,5,-0.13873568177223206,-0.1720103919506073,-0.13873568177223206,0.0,0.13873568177223206,0.13873568177223206,31,0.9999999999999999,0.0,0.0,0.0,0.000260964035987854,6.48941844701767e-05,9.28342342376709e-05,0.00013894140720367465,"[0.02902538701891899, 0.026469752192497253, 0.026137620210647583, 0.0246049202978611, 0.024539750069379807]","[0.007227703928947449, 0.006720393896102905, 0.006703287363052368, 0.005975693464279175, 0.005952924489974976]","[0.00738210678100586, 0.0068626821041107185, 0.006844765941301981, 0.006104170779387157, 0.006080984572569529]"
stpp,earthquake,DeepSTPP,7,3,8000,,5,-0.15585477650165558,-0.12010843306779861,-0.12010843306779861,0.035746343433856964,0.15585477650165558,0.12010843306779861,0,-0.9999999999999999,1.0,1.0,0.0,0.00010205060243606567,2.53165140748024e-05,3.453344106674194e-05,4.70206141471861e-05,"[0.029057564213871956, 0.026486050337553024, 0.026148749515414238, 0.024611664935946465, 0.024546248838305473]","[-0.008077412843704224, -0.00741983950138092, -0.007388591766357422, -0.006561055779457092, -0.006534546613693237]","[-0.008029037962357204, -0.00737153912583987, -0.007339984675248463, -0.006516099472840628, -0.006489682197570801]"
stpp,earthquake,DeepSTPP,7,4,8001,,5,-0.4665287137031555,-0.43081164360046387,-0.43081164360046387,0.03571707010269165,0.4665287137031555,0.43081164360046387,0,-0.9999999999999999,1.0,1.0,0.0,4.144906997680664e-05,1.0350346565246582e-05,1.3440847396850586e-05,2.0158290863036763e-05,"[0.029172159731388092, 0.026551077142357826, 0.026200713589787483, 0.02465621754527092, 0.024590380489826202]","[-0.007985681295394897, -0.007387667894363403, -0.007361650466918945, -0.006554275751113892, -0.006528586149215698]","[-0.007963188489278157, -0.007366965711116792, -0.00734097311894099, -0.0065357888738314315, -0.006510153909524282]"
stpp,earthquake,DeepSTPP,7,5,8002,,5,-0.6366049647331238,-0.6720284819602966,-0.6366049647331238,0.0,0.6366049647331238,0.6366049647331238,31,0.9999999999999999,0.0,0.0,0.0,3.331899642944336e-05,8.335709571838379e-06,1.0848045349121094e-05,1.6987323760987195e-05,"[0.029451880604028702, 0.026734523475170135, 0.02636278048157692, 0.024789094924926758, 0.024722544476389885]","[0.00789111852645874, 0.007291138172149658, 0.0072623491287231445, 0.00645977258682251, 0.006434202194213867]","[0.007910524805386862, 0.007308488090833028, 0.007279515266418459, 0.006475274761517843, 0.006449714303016664]"
stpp,earthquake,DeepSTPP,7,6,8003,,5,-0.4033825397491455,-0.4396878480911255,-0.4033825397491455,0.0,0.4033825397491455,0.4033825397491455,31,0.9999999999999999,0.0,0.0,0.0,2.6351213455200197e-05,6.5855681896209715e-06,9.03010368347168e-06,1.3571977615356966e-05,"[0.029388630762696266, 0.026726190000772476, 0.026364218443632126, 0.02479768730700016, 0.02473136968910694]","[0.008089959621429443, 0.007475733757019043, 0.007446944713592529, 0.006625622510910034, 0.0065991878509521484]","[0.00810579111178716, 0.007489595810572307, 0.007460588216781618, 0.006637897590796152, 0.006611435612042746]"
stpp,earthquake,DeepSTPP,7,7,8004,,5,-5.0277509689331055,-4.992262363433838,-4.992262363433838,0.03548860549926758,5.0277509689331055,4.992262363433838,0,-0.9999999999999999,1.0,1.0,0.0,8.869171142578126e-06,2.193450927734375e-06,2.86102294921875e-06,4.1961669921875e-06,"[0.029150301590561867, 0.02651556022465229, 0.02615269273519516, 0.02458830177783966, 0.02452409639954567]","[-0.007922172546386719, -0.007327556610107422, -0.007297992706298828, -0.006493568420410156, -0.006468296051025391]","[-0.007917849222819011, -0.007323273022969563, -0.00729370911916097, -0.006489523251851401, -0.006464250882466633]"
stpp,earthquake,DeepSTPP,7,8,8005,,5,-3.753241539001465,-3.7783701419830322,-3.753241539001465,0.0,3.753241539001465,3.753241539001465,31,0.39999999999999997,0.0,0.0,0.0,3.600120544433594e-05,9.065866470336914e-06,1.52587890625e-05,1.845359802246085e-05,"[0.0322837270796299, 0.02894045226275921, 0.028033973649144173, 0.02725072205066681, 0.02561461739242077]","[0.006590604782104492, 0.0018355846405029297, 0.005896568298339844, 0.0058214664459228516, 0.00507664680480957]","[0.006571634610493978, 0.0018105745315551759, 0.0058801611264546715, 0.005805297692616781, 0.005060935020446777]"
stpp,earthquake,DeepSTPP,7,9,8006,,5,-4.4632248878479,-4.427586078643799,-4.427586078643799,0.03563880920410156,4.4632248878479,4.427586078643799,0,-0.9999999999999999,1.0,1.0,0.0,1.0776519775390626e-05,2.6464462280273437e-06,3.814697265625e-06,5.4359436035154515e-06,"[0.029594771564006805, 0.026877237483859062, 0.02648872509598732, 0.024882348254323006, 0.02481936290860176]","[-0.007968902587890625, -0.007363319396972656, -0.007328510284423828, -0.006515026092529297, -0.006490230560302734]","[-0.007963307698567708, -0.007357843716939291, -0.007322597503662109, -0.006509908040364584, -0.006485152244567871]"
stpp,earthquake,DeepSTPP,7,10,8007,,5,-2.514936685562134,-2.5416886806488037,-2.514936685562134,0.0,2.514936685562134,2.514936685562134,31,0.39999999999999997,0.0,0.0,0.0,3.9529800415039065e-05,9.84668731689453e-06,1.5735626220703125e-05,2.0027160644531077e-05,"[0.03268517181277275, 0.029122034087777138, 0.02832811325788498, 0.027517111971974373, 0.025820421054959297]","[0.00704193115234375, 0.0019752979278564453, 0.006272315979003906, 0.006185293197631836, 0.005377292633056641]","[0.007021296024322511, 0.0019484837849934895, 0.0062542835871378585, 0.006167717774709066, 0.005360213915506998]"
stpp,earthquake,DeepSTPP,7,11,8008,,5,-1.0419530868530273,-1.0655052661895752,-1.0419530868530273,0.0,1.0419530868530273,1.0419530868530273,31,0.9999999999999999,0.0,0.0,0.0,0.00011730194091796875,2.9340386390686035e-05,3.540515899658203e-05,5.917549133300764e-05,"[0.030075469985604286, 0.027356795966625214, 0.02696874551475048, 0.025235405191779137, 0.025175273418426514]","[0.005118012428283691, 0.004810452461242676, 0.004797577857971191, 0.004272341728210449, 0.004257917404174805]","[0.005183293422063191, 0.004871183633804321, 0.004857961336771648, 0.004327142238616943, 0.004312598705291748]"
stpp,earthquake,DeepSTPP,7,12,8009,,5,-0.6650002002716064,-0.627190351486206,-0.627190351486206,0.03780984878540039,0.6650002002716064,0.627190351486206,0,-0.9999999999999999,1.0,1.0,0.0,4.041194915771484e-06,1.0043382644653321e-06,1.6093254089355469e-06,1.9073486328123266e-06,"[0.030005106702446938, 0.02716575562953949, 0.026735302060842514, 0.02507442981004715, 0.02501416765153408]","[-0.008513092994689941, -0.00781393051147461, -0.007761895656585693, -0.006878316402435303, -0.006852149963378906]","[-0.008511291941006978, -0.0078119605779647825, -0.0077597022056579605, -0.00687651534875234, -0.00685037871201833]"
stpp,earthquake,DeepSTPP,7,13,8010,,5,-0.8515312671661377,-0.8888772130012512,-0.8515312671661377,0.0,0.8515312671661377,0.8515312671661377,31,0.9999999999999999,0.0,0.0,0.0,1.0251998901367188e-05,2.5540590286254884e-06,3.635883331298828e-06,5.245208740235242e-06,"[0.03009442239999771, 0.027109168469905853, 0.026635359972715378, 0.02495495043694973, 0.024896832183003426]","[0.008430719375610352, 0.007715106010437012, 0.007653295993804932, 0.006772816181182861, 0.006747782230377197]","[0.00843718449274699, 0.007720438639322916, 0.007658420006434124, 0.00677745838960012, 0.00675244430700938]"
stpp,earthquake,DeepSTPP,7,14,8011,,5,-0.1392139196395874,-0.17480555176734924,-0.1392139196395874,0.0,0.1392139196395874,0.1392139196395874,31,0.9999999999999999,0.0,0.0,0.0,0.0001555889844894409,3.8665160536766054e-05,5.7309865951538086e-05,8.31007957458503e-05,"[0.02989323064684868, 0.026994938030838966, 0.026535507291555405, 0.024855000898241997, 0.024798469617962837]","[0.007910266518592834, 0.007273837924003601, 0.007220163941383362, 0.006397411227226257, 0.006374448537826538]","[0.008004386971394222, 0.0073591368893782295, 0.007304443418979646, 0.00647345284620921, 0.006450212001800537]"
stpp,earthquake,DeepSTPP,7,15,8012,,5,-0.12198497354984283,-0.15680712461471558,-0.12198497354984283,0.0,0.12198497354984283,0.12198497354984283,31,0.9999999999999999,0.0,0.0,0.0,0.0002368837594985962,5.881637334823608e-05,8.797645568847656e-05,0.00012728869915008527,"[0.029947958886623383, 0.026999862864613533, 0.02652331441640854, 0.0248270183801651, 0.024771515280008316]","[0.007692679762840271, 0.007071539759635925, 0.007016196846961975, 0.006213709712028503, 0.00619158148765564]","[0.00783595268925031, 0.00720219761133194, 0.007145490000645319, 0.006330541769663492, 0.00630796899398168]"
stpp,earthquake,DeepSTPP,7,16,8013,,5,-0.5737260580062866,-0.5360733866691589,-0.5360733866691589,0.037652671337127686,0.5737260580062866,0.5360733866691589,0,-0.9999999999999999,1.0,1.0,0.0,1.239776611328125e-06,2.980232238769531e-07,7.748603820800781e-07,5.24520874023264e-07,"[0.03000863827764988, 0.027000490576028824, 0.026503661647439003, 0.024790070950984955, 0.024735871702432632]","[-0.008534073829650879, -0.007789969444274902, -0.00771862268447876, -0.006818830966949463, -0.006793797016143799]","[-0.008534058928489685, -0.0077893684307734174, -0.007717798153559366, -0.0068182597557703666, -0.006793186068534851]"
stpp,earthquake,DeepSTPP,7,17,8014,,5,-1.8994712829589844,-1.8666787147521973,-1.8666787147521973,0.03279256820678711,1.8994712829589844,1.8666787147521973,0,-0.9999999999999999,1.0,1.0,0.0,3.757476806640625e-05,9.429454803466796e-06,1.1444091796875e-05,1.8620491027831857e-05,"[0.030340030789375305, 0.027144555002450943, 0.026598231866955757, 0.024851657450199127, 0.02479834482073784]","[-0.0074307918548583984, -0.006806731224060059, -0.006740927696228027, -0.005964040756225586, -0.005943179130554199]","[-0.007410367329915364, -0.0067875484625498465, -0.006721864144007365, -0.005946805079778035, -0.005925983190536499]"
stpp,earthquake,DeepSTPP,7,18,8015,,5,-1.9633694887161255,-1.9910944700241089,-1.9633694887161255,0.0,1.9633694887161255,1.9633694887161255,31,0.8999999999999998,0.0,0.0,0.0,2.117156982421875e-05,5.319714546203613e-06,1.0967254638671875e-05,4.090468088786044e-06,"[0.0345328226685524, 0.02948637679219246, 0.028551766648888588, 0.027638975530862808, 0.026275038719177246]","[0.007295489311218262, 0.00644993782043457, 0.006339550018310547, 0.0021944046020507812, 0.005463361740112305]","[0.007294865449269612, 0.006450347105662028, 0.006340485811233521, 0.0021766344706217445, 0.005462648471196493]"
stpp,earthquake,DeepSTPP,7,19,8016,,5,-0.1835595816373825,-0.14540572464466095,-0.14540572464466095,0.03815385699272156,0.1835595816373825,0.14540572464466095,0,-0.9999999999999999,1.0,1.0,0.0,8.51750373840332e-06,2.0790845155715943e-06,3.427267074584961e-06,3.88026237487845e-06,"[0.030788777396082878, 0.027481822296977043, 0.02689697965979576, 0.02508816495537758, 0.02503807283937931]","[-0.008724868297576904, -0.007906511425971985, -0.007812932133674622, -0.006877109408378601, -0.0068518370389938354]","[-0.008722390234470367, -0.007902404169241586, -0.007808511952559153, -0.006872909019390742, -0.006847641617059708]"
stpp,earthquake,DeepSTPP,7,20,8017,,5,-0.11761371791362762,-0.15238730609416962,-0.11761371791362762,0.0,0.11761371791362762,0.11761371791362762,31,0.9999999999999999,0.0,0.0,0.0,0.00031340718269348147,7.775072008371353e-05,0.00011833012104034424,0.0001687228679656979,"[0.031003637239336967, 0.02754249796271324, 0.02691340260207653, 0.025072675198316574, 0.025024693459272385]","[0.00772133469581604, 0.007034048438072205, 0.006948255002498627, 0.006123669445514679, 0.006102666258811951]","[0.00791227767864863, 0.007207574446996054, 0.007119498029351234, 0.006277864302198091, 0.006256373723347981]"
stpp,earthquake,DeepSTPP,7,21,8018,,5,-0.415984183549881,-0.4500596523284912,-0.415984183549881,0.0,0.415984183549881,0.415984183549881,31,0.8999999999999998,0.0,0.0,0.0,2.6434659957885742e-05,6.620585918426514e-06,9.745359420776367e-06,1.3422966003418143e-05,"[0.031094349920749664, 0.02750997431576252, 0.02684052661061287, 0.024996569380164146, 0.02496938221156597]","[0.0085429847240448, 0.007738083600997925, 0.0076302289962768555, 0.0033881664276123047, 0.006708890199661255]","[0.00855949322382609, 0.007752056419849397, 0.007643794516722361, 0.003399275739987692, 0.0067208488782246915]"
stpp,earthquake,DeepSTPP,7,22,8019,,5,-0.14264121651649475,-0.17555414140224457,-0.14264121651649475,0.0,0.14264121651649475,0.14264121651649475,31,0.8999999999999998,0.0,0.0,0.0,0.00013551712036132812,3.369748592376709e-05,5.689263343811035e-05,7.157921791076686e-05,"[0.03119630739092827, 0.027499742805957794, 0.026793191209435463, 0.02532198280096054, 0.024888617917895317]","[0.008186355233192444, 0.0074235498905181885, 0.007313564419746399, 0.003206387162208557, 0.0064251720905303955]","[0.008273018896579743, 0.0075014094511667885, 0.0073899959524472555, 0.0032547461489836377, 0.006493754436572394]"
stpp,earthquake,DeepSTPP,7,23,8020,,5,-0.12241548299789429,-0.1582775115966797,-0.12241548299789429,0.0,0.12241548299789429,0.12241548299789429,31,0.9999999999999999,0.0,0.0,0.0,0.0003060042858123779,7.596202194690705e-05,0.0001204758882522583,0.00016469061374664375,"[0.03230942413210869, 0.027676880359649658, 0.02697221376001835, 0.025146810337901115, 0.025075990706682205]","[0.008344247937202454, 0.007210090756416321, 0.0070739686489105225, 0.006218329071998596, 0.006191939115524292]","[0.008537524938583375, 0.007378796984752019, 0.007239332050085068, 0.006366681555906932, 0.006339693069458009]"
stpp,earthquake,DeepSTPP,7,24,8021,,5,-0.11863669008016586,-0.15556743741035461,-0.11863669008016586,0.0,0.11863669008016586,0.11863669008016586,31,0.9999999999999999,0.0,0.0,0.0,0.0002416655421257019,5.9928372502326964e-05,9.866058826446533e-05,0.0001305162906646732,"[0.03299885243177414, 0.027684634551405907, 0.02689005807042122, 0.025013701990246773, 0.024947961792349815]","[0.008825771510601044, 0.007448308169841766, 0.0072771236300468445, 0.006376393139362335, 0.006350569427013397]","[0.008982280890146892, 0.007581811398267747, 0.007407410691181819, 0.006492773691813151, 0.006466470658779143]"
stpp,earthquake,DeepSTPP,7,25,8022,,5,-0.11499347537755966,-0.14865346252918243,-0.11499347537755966,0.0,0.11499347537755966,0.11499347537755966,31,0.7999999999999999,0.0,0.0,0.0,0.0002903297543525696,7.204450666904449e-05,0.00010454654693603516,0.00015646517276764004,"[0.02736358903348446, 0.027150439098477364, 0.025694729760289192, 0.025551296770572662, 0.025542626157402992]","[0.007023021578788757, 0.007043436169624329, 0.006298154592514038, 0.006247870624065399, 0.006265178322792053]","[0.007188741490244867, 0.007208794727921487, 0.006449027980367343, 0.006397717694441478, 0.0064157052586476014]"
stpp,earthquake,DeepSTPP,7,26,8023,,5,-0.5605485439300537,-0.5236429572105408,-0.5236429572105408,0.03690558671951294,0.5605485439300537,0.5236429572105408,0,-0.8999999999999998,1.0,1.0,0.0,8.90493392944336e-06,2.250075340270996e-06,3.2186508178710938e-06,4.303455352782162e-06,"[0.027466069906949997, 0.02713913656771183, 0.025623494759202003, 0.025483813136816025, 0.025422850623726845]","[-0.007954657077789307, -0.007926762104034424, -0.007050573825836182, -0.006994307041168213, -0.0070008039474487305]","[-0.007949861884117126, -0.007921971877415977, -0.007046712438265484, -0.006990450620651246, -0.006996589899063112]"
stpp,earthquake,DeepSTPP,7,27,8024,,5,-0.7235273122787476,-0.760055661201477,-0.7235273122787476,0.0,0.7235273122787476,0.7235273122787476,31,0.9999999999999999,0.0,0.0,0.0,1.2409687042236327e-05,3.1128525733947755e-06,3.874301910400391e-06,6.365776062011545e-06,"[0.027792561799287796, 0.02729843370616436, 0.02570558525621891, 0.025566905736923218, 0.025459280237555504]","[0.007924854755401611, 0.00784069299697876, 0.006950318813323975, 0.006895184516906738, 0.00688546895980835]","[0.007931740085283917, 0.007847379644711812, 0.0069564888874689736, 0.006901364525159199, 0.00689137578010559]"
stpp,earthquake,DeepSTPP,7,28,8025,,5,-0.5996818542480469,-0.5622614026069641,-0.5622614026069641,0.037420451641082764,0.5996818542480469,0.5622614026069641,0,-0.9999999999999999,1.0,1.0,0.0,4.0888786315917965e-06,1.0266900062561036e-06,1.6093254089355469e-06,1.9431114196779077e-06,"[0.028051285073161125, 0.027342375367879868, 0.025675486773252487, 0.025538435205817223, 0.025370949879288673]","[-0.008219659328460693, -0.008047401905059814, -0.007101595401763916, -0.007044553756713867, -0.007016956806182861]","[-0.008217439055442808, -0.008045126994450888, -0.007099931438763937, -0.007042949398358663, -0.007015004754066467]"
stpp,earthquake,DeepSTPP,7,29,8026,,5,-0.7599427700042725,-0.7972040772438049,-0.7599427700042725,0.0,0.7599427700042725,0.7599427700042725,31,0.9999999999999999,0.0,0.0,0.0,9.47713851928711e-06,2.3692846298217773e-06,3.2186508178710938e-06,4.851818084717144e-06,"[0.028706924989819527, 0.027496734634041786, 0.025684310123324394, 0.02555522322654724, 0.025318125262856483]","[0.008356213569641113, 0.008002161979675293, 0.007012546062469482, 0.006959319114685059, 0.0069068074226379395]","[0.008361812432607016, 0.008007204532623291, 0.007017285625139873, 0.006963954369227092, 0.0069110502799352]"
stpp,earthquake,DeepSTPP,7,30,8027,,5,-0.5800157785415649,-0.5419542193412781,-0.5419542193412781,0.038061559200286865,0.5800157785415649,0.5419542193412781,0,-0.9999999999999999,1.0,1.0,0.0,3.516674041748047e-06,8.83638858795166e-07,1.4901161193847656e-06,1.6570091247551655e-06,"[0.029588794335722923, 0.02752024307847023, 0.02555070072412491, 0.02543024905025959, 0.02510531060397625]","[-0.008847057819366455, -0.008153855800628662, -0.007085084915161133, -0.007033109664916992, -0.006950736045837402]","[-0.008845432599385581, -0.008151808381080629, -0.007083653410275777, -0.00703173279762268, -0.006948932011922201]"
stpp,earthquake,DeepSTPP,7,31,8028,,5,-0.7299824953079224,-0.7201706767082214,-0.7201706767082214,0.009811818599700928,0.7299824953079224,0.7201706767082214,0,-0.9999999999999999,1.0,1.0,0.0,0.0002724766731262207,6.812214851379395e-05,8.052587509155273e-05,0.00013556480407714847,"[0.027520976960659027, 0.026002053171396255, 0.025807129219174385, 0.025657307356595993, 0.022658374160528183]","[-0.0023294687271118164, -0.0021266937255859375, -0.0021080374717712402, -0.0020896196365356445, -0.0018358230590820312]","[-0.002179364363352458, -0.0019893745581309, -0.001971915364265442, -0.0019533932209014893, -0.0017177710930506385]"
stpp,earthquake,DeepSTPP,7,32,8029,,5,-0.859806478023529,-0.8751280307769775,-0.859806478023529,0.0,0.859806478023529,0.859806478023529,31,0.9999999999999999,0.0,0.0,0.0,0.00017474889755249025,4.3670833110809323e-05,5.221366882324219e-05,8.791685104370125e-05,"[0.027994699776172638, 0.026187488809227943, 0.025997810065746307, 0.025674501433968544, 0.023960482329130173]","[0.0033867359161376953, 0.0030190348625183105, 0.002989649772644043, 0.0029494166374206543, 0.0025371313095092773]","[0.003484789530436198, 0.003107899427413941, 0.003077674905459086, 0.0030367861191431685, 0.0026144027709960934]"
stpp,earthquake,DeepSTPP,7,33,8030,,5,-2.592255115509033,-2.5623233318328857,-2.5623233318328857,0.02993178367614746,2.592255115509033,2.5623233318328857,0,-0.9999999999999999,1.0,1.0,0.0,3.3235549926757814e-05,8.267164230346679e-06,1.0251998901367188e-05,1.6450881958007812e-05,"[0.02828819677233696, 0.025998800992965698, 0.025822196155786514, 0.025462336838245392, 0.023939941078424454]","[-0.007018327713012695, -0.0060329437255859375, -0.0059697628021240234, -0.0058977603912353516, -0.005095243453979492]","[-0.006999679406483967, -0.006016639868418375, -0.005953657627105713, -0.005881396929423015, -0.005080409844716391]"
stpp,earthquake,DeepSTPP,7,34,8031,,5,-1.7573378086090088,-1.7750742435455322,-1.7573378086090088,0.0,1.7573378086090088,1.7573378086090088,31,0.9999999999999999,0.0,0.0,0.0,4.107952117919922e-05,1.0374188423156739e-05,1.5020370483398438e-05,2.055168151855486e-05,"[0.03137180581688881, 0.027810486033558846, 0.02769218012690544, 0.027146222069859505, 0.025537192821502686]","[0.0043087005615234375, 0.003512859344482422, 0.003482818603515625, 0.0034279823303222656, 0.002901315689086914]","[0.004334759712219238, 0.0035334149996439617, 0.003503235181172689, 0.003447882334391276, 0.002917142709096273]"
stpp,earthquake,DeepSTPP,7,35,8032,,5,-0.8934485912322998,-0.9271532297134399,-0.8934485912322998,0.0,0.8934485912322998,0.8934485912322998,31,0.8999999999999998,0.0,0.0,0.0,6.175041198730468e-06,1.5139579772949218e-06,2.5033950805664062e-06,3.1590461730953563e-06,"[0.026826616376638412, 0.026507019996643066, 0.02629612758755684, 0.024796895682811737, 0.02323940396308899]","[0.007268309593200684, 0.007124841213226318, 0.007140219211578369, 0.006184041500091553, 0.005971431732177734]","[0.007272023955980936, 0.007128595312436422, 0.007143367330233256, 0.006186608473459879, 0.005974043409029643]"
stpp,earthquake,DeepSTPP,7,36,8033,,5,-0.14910735189914703,-0.11560776829719543,-0.11560776829719543,0.0334995836019516,0.14910735189914703,0.11560776829719543,0,-0.9999999999999999,1.0,1.0,0.0,5.186349153518677e-05,1.28844752907753e-05,1.7687678337097168e-05,2.392530441284145e-05,"[0.02687288261950016, 0.026544516906142235, 0.0261920727789402, 0.02465496025979519, 0.023342983797192574]","[-0.007274657487869263, -0.007114291191101074, -0.007110580801963806, -0.006151705980300903, -0.005967974662780762]","[-0.007249796142180762, -0.007089702412486076, -0.007085795203844706, -0.006129290287693342, -0.0059449995557467146]"
stpp,earthquake,DeepSTPP,7,37,8034,,5,-0.29865533113479614,-0.2643947899341583,-0.2643947899341583,0.03426054120063782,0.29865533113479614,0.2643947899341583,0,-0.9999999999999999,1.0,1.0,0.0,3.957748413085938e-06,9.939074516296387e-07,1.817941665649414e-06,1.8358230590813374e-06,"[0.02706737071275711, 0.026769237592816353, 0.026173679158091545, 0.024614663794636726, 0.02340647391974926]","[-0.007445573806762695, -0.00728529691696167, -0.007209032773971558, -0.006229698657989502, -0.006100118160247803]","[-0.007444013655185698, -0.007283903161684674, -0.007206643124421439, -0.0062274729212125155, -0.006098508338133494]"
stpp,earthquake,DeepSTPP,7,38,8035,,5,-0.1257450133562088,-0.14897310733795166,-0.1257450133562088,0.0,0.1257450133562088,0.1257450133562088,31,0.9999999999999999,0.0,0.0,0.0,0.0007162779569625854,0.00017863810062408448,0.00023806095123291016,0.00037619471549987825,"[0.026598408818244934, 0.026312608271837234, 0.02570737712085247, 0.024180639535188675, 0.02295142598450184]","[0.004663750529289246, 0.004548877477645874, 0.004524111747741699, 0.0038827508687973022, 0.003727629780769348]","[0.005063605805238088, 0.0049433497091134395, 0.004913645486036938, 0.0042327046394348145, 0.004074788341919581]"
stpp,earthquake,DeepSTPP,7,39,8036,,5,-0.29023152589797974,-0.2662729322910309,-0.2662729322910309,0.023958593606948853,0.29023152589797974,0.2662729322910309,0,-0.9999999999999999,1.0,1.0,0.0,0.0003152251243591309,7.875487208366394e-05,9.879469871520996e-05,0.0001535534858703608,"[0.026733964681625366, 0.02652859501540661, 0.02554295025765896, 0.02395234815776348, 0.023000022396445274]","[-0.005416691303253174, -0.005301415920257568, -0.005185991525650024, -0.00446087121963501, -0.004361391067504883]","[-0.005252857506275178, -0.005139762659867605, -0.0050273284316062926, -0.004319282372792562, -0.004219362636407218]"
stpp,earthquake,DeepSTPP,7,40,8037,,5,-0.5852986574172974,-0.6194793581962585,-0.5852986574172974,0.0,0.5852986574172974,0.5852986574172974,31,0.9999999999999999,0.0,0.0,0.0,7.081031799316406e-06,1.7642974853515626e-06,2.682209014892578e-06,3.6239624023442703e-06,"[0.02707243338227272, 0.026626989245414734, 0.025873318314552307, 0.024412978440523148, 0.02293856255710125]","[0.007551014423370361, 0.007383525371551514, 0.007097840309143066, 0.006132304668426514, 0.005997896194458008]","[0.007555338740348816, 0.007387606302897136, 0.007101508975028991, 0.0061354319254557305, 0.006000814835230511]"
stpp,earthquake,DeepSTPP,7,41,8038,,5,-0.459644079208374,-0.49172380566596985,-0.459644079208374,0.0,0.459644079208374,0.459644079208374,31,0.9999999999999999,0.0,0.0,0.0,3.172755241394043e-05,7.902085781097411e-06,1.0758638381958008e-05,1.630187034606951e-05,"[0.026442402973771095, 0.026023462414741516, 0.025239886716008186, 0.02378520555794239, 0.02252025529742241]","[0.007063776254653931, 0.006914287805557251, 0.006630450487136841, 0.005732148885726929, 0.005657553672790527]","[0.007081786791483562, 0.006931891043980916, 0.006647266447544098, 0.005746960639953613, 0.0056718215346336365]"
stpp,earthquake,DeepSTPP,7,42,8039,,5,-3.3236169815063477,-3.29361891746521,-3.29361891746521,0.029998064041137695,3.3236169815063477,3.29361891746521,0,-0.8999999999999998,1.0,1.0,0.0,2.255439758300781e-05,5.620718002319336e-06,6.9141387939453125e-06,1.1205673217773958e-05,"[0.026938660070300102, 0.02691977098584175, 0.02515536919236183, 0.02367972768843174, 0.022625712677836418]","[-0.00669550895690918, -0.006690502166748047, -0.006106853485107422, -0.005277156829833984, -0.00528407096862793]","[-0.00668351650238037, -0.0066785891850789396, -0.006095198790232339, -0.005266873041788736, -0.005273886521657308]"
stpp,earthquake,DeepSTPP,7,43,8040,,5,-2.079756021499634,-2.098742961883545,-2.079756021499634,0.0,2.079756021499634,2.079756021499634,31,0.9999999999999999,0.0,0.0,0.0,9.1552734375e-06,2.312660217285156e-06,4.76837158203125e-06,4.625320434570486e-06,"[0.02920340932905674, 0.027334101498126984, 0.025969717651605606, 0.02267182245850563, 0.02228781022131443]","[0.0046079158782958984, 0.0041980743408203125, 0.0035753250122070312, 0.0033342838287353516, 0.0032482147216796875]","[0.0046144684155782064, 0.0042037328084309905, 0.0035784999529520664, 0.003338412443796794, 0.0032518267631530765]"
stpp,earthquake,DeepSTPP,7,44,8041,,5,-0.13515211641788483,-0.10427889227867126,-0.10427889227867126,0.030873224139213562,0.13515211641788483,0.10427889227867126,0,-0.9999999999999999,1.0,1.0,0.0,1.4203786849975587e-05,3.5241246223449707e-06,4.522502422332764e-06,6.6071748733520504e-06,"[0.02608899585902691, 0.024828271940350533, 0.022610411047935486, 0.022587215527892113, 0.02257857657968998]","[-0.007168322801589966, -0.006272122263908386, -0.005833566188812256, -0.005820676684379578, -0.005811572074890137]","[-0.007161585986614226, -0.006265891467531522, -0.005826872835556666, -0.005814000715812047, -0.005804873133699101]"
stpp,earthquake,DeepSTPP,7,45,8042,,5,-0.08073027431964874,-0.10668925195932388,-0.08073027431964874,0.0,0.08073027431964874,0.08073027431964874,31,0.8999999999999998,0.0,0.0,0.0,0.0004944398999214173,0.00012260638177394867,0.00018625706434249878,0.0002679228782653807,"[0.026135621592402458, 0.024848103523254395, 0.022610777989029884, 0.02258690446615219, 0.022585947066545486]","[0.005688413977622986, 0.004966288805007935, 0.004663325846195221, 0.004648685455322266, 0.004652649164199829]","[0.0059893552213907235, 0.005239522581299147, 0.0049188856035470956, 0.004903521264592807, 0.004907692968845367]"
stpp,earthquake,DeepSTPP,7,46,8043,,5,-0.7318580746650696,-0.7620231509208679,-0.7318580746650696,0.0,0.7318580746650696,0.7318580746650696,31,0.8999999999999998,0.0,0.0,0.0,7.212162017822266e-06,1.804530620574951e-06,2.8014183044433594e-06,3.7550926208496094e-06,"[0.026126744225621223, 0.024800129234790802, 0.02259288914501667, 0.022580111399292946, 0.02256782352924347]","[0.006983578205108643, 0.006091594696044922, 0.005698025226593018, 0.005683779716491699, 0.0056893229484558105]","[0.006988129019737244, 0.006095623970031738, 0.005701413750648499, 0.005687203009923299, 0.00569270650545756]"
